OID,CID,POINT_X,POINT_Y
2035,1,29.50253472,44.50878251
2036,1,29.88425898,45.41353365
2037,1,29.64704591,44.559746
2038,1,30.2546574,44.78470582
2039,1,30.3612142,45.46874117
2040,1,30.17225339,45.09044051
2041,1,29.45790184,44.32724307
2042,1,30.62415123,44.64491615
2043,1,29.10840475,44.67788768
2044,1,30.14927509,45.39279825
2045,1,29.1378972,44.17243965
2046,1,30.58671485,45.12540369
2047,1,29.04259099,44.22876596
2048,1,30.07645001,44.20009112
2049,1,30.03347729,44.90958723
2050,1,30.3824544,44.86910576
2051,1,29.68464294,44.97968947
2052,1,30.13384137,44.33793376
2053,1,29.24814171,44.15387913
2054,1,29.41122956,44.78666723
2055,1,29.76206399,44.47136799
2056,1,30.10403017,45.1958643
2057,1,29.3434759,44.25161045
2058,1,30.24070803,44.94736431
2059,1,30.54343225,44.53179508
2060,1,29.43114564,44.30288234
2061,1,30.34270057,45.13834461
2062,1,29.86713314,44.54853317
2063,1,29.83850277,45.36172311
2064,1,29.97171963,44.80193997
2065,1,30.31391737,45.27496379
2066,1,29.49171938,44.45538382
2067,1,30.20331723,44.46929371
2068,1,30.24941791,44.75407195
2069,1,29.4652693,44.11473622
2070,1,29.9983274,44.25792316
2071,1,30.02540105,44.32675233
2072,1,30.04687506,44.87872033
2073,1,30.36632825,44.78535867
2074,1,29.73707075,44.63262201
2075,1,30.14443457,44.75110609
2076,1,30.23209562,44.53131584
2077,1,29.64147748,44.23692902
2078,1,28.91542986,44.44001584
2079,1,30.36691572,44.66170669
2080,1,29.52307865,44.50582004
2081,1,30.222269,44.39254962
2082,1,29.28666873,44.16097933
2083,1,30.624735,44.65735207
2084,1,30.29221655,44.81353579
2085,1,29.48780559,44.08094825
2086,1,29.77558979,44.28801905
2087,1,29.40862539,44.35986808
2088,1,29.40790355,44.35681285
2089,1,29.71320064,44.44071457
2090,1,29.8345047,44.95995955
2091,1,29.6123434,44.54719079
2092,1,30.29603482,45.29337322
2093,1,29.74078916,44.70097029
2094,1,29.82731547,44.86902602
2095,1,29.29132311,44.09308502
2096,1,30.49400925,44.58228835
2097,1,29.47588527,44.3848109
2098,1,30.40406443,44.55159541
2099,1,30.53059109,44.5799282
2100,1,29.9863992,45.22949365
2101,1,29.68281467,44.67442941
2102,1,30.36901535,44.71718154
2103,1,29.46686963,44.53086494
2104,1,29.4683874,44.32753595
2105,1,29.05027497,44.60014571
2106,1,29.81496035,45.11560286
2107,1,30.08868757,44.92303755
2108,1,30.541693,44.95627115
2109,1,29.94183853,44.79669401
2110,1,30.47364765,44.97030352
2111,1,29.71062163,44.34205642
2112,1,29.18941117,44.3036264
2113,1,29.4977841,44.58538109
2114,1,29.87312557,44.2493502
2115,1,30.22618334,44.35885294
2116,1,29.96648011,45.08195723
2117,1,30.14797624,44.55526526
2118,1,29.29466292,44.65938868
2119,1,29.11250611,44.33119619
2120,1,29.3162305,44.74223553
2121,1,29.50995213,44.24781265
2122,1,30.26310799,45.01035176
2123,1,30.01595206,44.63742154
2124,1,29.95708343,45.46637634
2125,1,30.08298287,45.39361557
2126,1,29.31520612,44.58904178
2127,1,29.39355207,44.1704215
2128,1,29.97863132,44.43045245
2129,1,30.35070426,44.85344539
2130,1,30.2080755,45.14177114
2131,1,30.26662647,44.63225962
2132,1,28.93755834,44.35868391
2133,1,30.18864921,44.54319866
2134,1,29.67818144,44.1791154
2135,1,30.12277959,44.82243925
2136,1,30.5418339,45.05612238
2137,1,29.60700286,44.79422943
2138,1,29.92184118,44.23238384
2139,1,30.40960913,44.54433596
2140,1,29.82109561,44.59923566
2141,1,29.07711124,44.62407659
2142,1,30.14413452,44.49853687
2143,1,30.44368109,45.29067878
2144,1,30.15947118,44.19490776
2145,1,30.09370373,45.34169712
2146,1,29.77331713,45.06177449
2147,1,29.40287325,44.36375884
2148,1,29.86991564,45.45323554
2149,1,29.26423707,44.17827276
2150,1,29.4734983,44.39272161
2151,1,30.08390283,44.54658152
2152,1,30.15887293,44.24409829
2153,1,29.17495571,44.52707155
2154,1,30.12038341,45.24602649
2155,1,29.94751512,44.27178791
2156,1,30.04544352,44.21478842
2157,1,30.05802514,44.5182809
2158,1,29.42297739,44.56329127
2159,1,30.10698965,44.17259995
2160,1,30.04378872,45.22490543
2161,1,29.5933354,44.1287039
2162,1,28.97045623,44.27493406
2163,1,30.59616451,44.83422273
2164,1,30.41195012,44.88682153
2165,1,30.20892378,45.46912214
2166,1,29.04277659,44.41345698
2167,1,28.95528686,44.50878433
2168,1,29.28954168,44.42572659
2169,1,30.44090207,45.24395007
2170,1,30.01426612,44.27370742
2171,1,29.66526629,44.63692388
2172,1,29.90023895,44.69376673
2173,1,29.98215487,44.48277415
2174,1,29.83413048,44.59877186
2175,1,29.07179388,44.22511195
2176,1,30.1031215,44.65186093
2177,1,29.76293814,44.99297458
2178,1,30.4188962,44.41657588
2179,1,29.58484334,44.32384593
2180,1,30.35264722,44.65597129
2181,1,30.49114668,44.67410162
2182,1,29.54752378,44.23478938
2183,1,29.23619936,44.52874994
2184,1,29.36553267,44.61972989
2185,1,29.04443011,44.47869448
2186,1,30.52066251,44.69922098
2187,1,30.19294188,45.30596088
2188,1,28.77249394,44.4006802
2189,1,30.51039593,44.96628382
2190,1,30.51569989,44.74259264
2191,1,29.45778148,44.26203624
2192,1,29.08460742,44.72393561
2193,1,29.99906432,44.57356265
2194,1,29.85222765,44.27513577
2195,1,29.69920882,44.9164137
2196,1,30.21086894,45.3307613
2197,1,28.84066816,44.33311573
2198,1,29.2181737,44.5262284
2199,1,29.65832359,44.8028493
2200,1,29.97770404,44.92253388
2201,1,29.98858982,44.18248507
2202,1,29.28498989,44.19333389
2203,1,30.18944737,45.22492066
2204,1,30.54956704,45.15487848
2205,1,30.34592682,45.30841287
2206,1,29.9173489,44.34020725
2207,1,30.19508317,44.31937866
2208,1,30.37583238,45.4719945
2209,1,29.38520967,44.52732546
2210,1,30.03414149,45.19994585
2211,1,29.21122149,44.57655159
2212,1,30.39722882,44.84879232
2213,1,30.20434735,45.27331821
2214,1,29.81812927,44.66726308
2215,1,29.48751009,44.612298
2216,1,29.50536762,44.81174209
2217,1,30.13465206,44.73074162
2218,1,30.04105565,44.99810943
2219,1,29.54825417,44.20073855
2220,1,30.01335992,44.86843555
2221,1,29.20615745,44.38982418
2222,1,29.56236917,44.75833057
2223,1,30.36749081,44.33857537
2224,1,30.26356922,45.20132135
2225,1,29.75578945,44.81029171
2226,1,29.13812868,44.47589541
2227,1,29.90342035,44.37792354
2228,1,29.87913639,44.8890548
2229,1,30.35843172,44.38015702
2230,1,29.88664372,44.36015613
2231,1,29.12330184,44.23846586
2232,1,30.14581405,45.02058188
2233,1,30.38664969,44.61604545
2234,1,29.79648302,44.38940893
2235,1,29.29268809,44.39372536
2236,1,29.79339816,44.23699289
2237,1,30.18815907,44.74377202
2238,1,29.02697423,44.19225794
2239,1,29.66818456,44.51086152
2240,1,30.05849818,45.38627613
2241,1,29.63083491,44.38073902
2242,1,29.19341122,44.4491586
2243,1,30.1325092,44.54066788
2244,1,29.89083218,44.52472816
2245,1,29.82724308,44.54959203
2246,1,29.98721633,44.29266809
2247,1,29.36544561,44.24040397
2248,1,29.81284823,45.01447725
2249,1,29.94937846,45.08869599
2250,1,29.61763457,44.12601527
2251,1,29.53925338,44.14159804
2252,1,30.29657152,45.20730981
2253,1,30.21728578,44.72881552
2254,1,30.49868769,44.97588585
2255,1,30.14945235,45.37441467
2256,1,29.04840337,44.2265736
2257,1,29.77251071,44.1297266
2258,1,30.36697863,45.36858541
2259,1,28.91017837,44.34951493
2260,1,29.99427541,45.11644411
2261,1,30.23285557,44.33233983
2262,1,29.4657457,44.67575582
2263,1,28.84829425,44.4659753
2264,1,30.28988193,45.23477588
2265,1,29.94384124,45.25314073
2266,1,29.8684298,44.43782068
2267,1,29.97113439,44.71742877
2268,1,29.7370504,45.11699795
2269,1,30.26963091,44.65514901
2270,1,29.22159897,44.40948872
2271,1,30.58260307,44.88430543
2272,1,29.52418721,44.49918888
2273,1,29.04315418,44.17977227
2274,1,29.34612948,44.56906018
2275,1,30.15324657,45.30148652
2276,1,29.23806784,44.59383722
2277,1,30.07366169,44.76749979
2278,1,29.23380058,44.27807356
2279,1,29.24740005,44.65130798
2280,1,30.08261898,44.16416209
2281,1,30.44734953,44.71746326
2282,1,29.32094617,44.65362396
2283,1,30.16971204,44.38019003
2284,1,29.57718203,44.07204239
2285,1,29.52162529,44.19416719
2286,1,29.90102104,45.09702376
2287,1,29.73287667,44.50168865
2288,1,30.29034877,44.40281621
2289,1,30.05832237,44.74070138
2290,1,30.11509433,44.64945849
2291,1,29.9124687,44.75375827
2292,1,29.99407057,45.43906528
2293,1,29.99757459,44.37218248
2294,1,30.40590835,45.07044801
2295,1,29.98903921,44.35389663
2296,1,29.15249407,44.35891572
2297,1,30.5444233,45.15569282
2298,1,30.10508398,45.18651331
2299,1,30.35936504,45.05217085
2300,1,29.88462078,45.21987357
2301,1,29.45086183,44.24787977
2302,1,30.40677523,44.49908893
2303,1,30.55503517,45.15762609
2304,1,29.18430772,44.18917078
2305,1,30.08599812,44.55942588
2306,1,29.84074237,45.33131239
2307,1,30.39523256,44.49248868
2308,1,30.21792476,45.12853366
2309,1,30.10125116,44.18813424
2310,1,29.77666891,44.10244965
2311,1,29.5044008,44.17544085
2312,1,29.86272128,44.86820904
2313,1,29.70454307,44.1019181
2314,1,30.10961346,44.6788972
2315,1,29.28711646,44.52054894
2316,1,29.91241258,44.52275876
2317,1,30.49997743,44.59207353
2318,1,30.08525566,45.33742887
2319,1,28.93593694,44.22540322
2320,1,30.0480009,44.908849
2321,1,30.33057447,45.21399068
2322,1,29.09530869,44.71368222
2323,1,29.70493677,44.35439296
2324,1,30.46574189,45.22980102
2325,1,29.87600661,44.28861107
2326,1,30.23538244,44.93340064
2327,1,29.72312421,44.50852695
2328,1,30.25768266,45.10132501
2329,1,30.05785452,44.44916762
2330,1,30.39087267,44.81436349
2331,1,30.2500106,44.8945819
2332,1,29.80522408,44.93004831
2333,1,28.87597906,44.41948648
2334,1,29.51082613,44.44440607
2335,1,30.21547423,44.95334829
2336,1,29.85795539,44.34394343
2337,1,29.43745704,44.18202749
2338,1,30.09994563,45.33900399
2339,1,30.1910674,45.13325315
2340,1,30.4316888,44.84653897
2341,1,30.28175153,45.02765778
2342,1,30.1761972,44.53937941
2343,1,28.86435415,44.40331327
2344,1,29.07126367,44.38409453
2345,1,29.6945214,45.11828732
2346,1,29.7959806,44.85058397
2347,1,29.85800451,44.38225018
2348,1,29.0818763,44.72326988
2349,1,29.70558472,44.86466393
2350,1,29.1414068,44.60499628
2351,1,30.32656295,44.97041549
2352,1,30.44134675,45.12962271
2353,1,29.85562484,44.52918464
2354,1,30.07757768,44.34696546
2355,1,30.20875073,44.37594606
2356,1,29.50073651,44.20592738
2357,1,29.43509433,44.34058396
2358,1,28.98406752,44.48356737
2359,1,29.95321062,44.83709634
2360,1,30.30051301,45.14732777
2361,1,30.3502958,45.01691106
2362,1,30.28328117,45.47830345
2363,1,29.93098496,44.55208974
2364,1,30.10552693,44.21164024
2365,1,30.08945631,44.21109558
2366,1,29.24586687,44.30657561
2367,1,29.7699339,45.29153234
2368,1,29.41474747,44.1904777
2369,1,29.06702486,44.21314477
2370,1,29.52680803,44.0660693
2371,1,29.94210006,44.94071456
2372,1,30.17302081,44.39566096
2373,1,29.87086264,44.42873846
2374,1,29.87047689,44.20926164
2375,1,30.12154062,45.3046558
2376,1,29.68547493,44.1788782
2377,1,30.1719448,44.20116494
2378,1,30.04760768,44.76407166
2379,1,30.56886723,44.91399293
2380,1,29.86655895,45.08047201
2381,1,30.51694648,44.73366493
2382,1,29.35164389,44.40949694
2383,1,30.56649709,44.54669457
2384,1,29.80011881,45.30513947
2385,1,30.46398225,44.94721134
2386,1,28.96546027,44.22621717
2387,1,30.0566161,44.4140308
2388,1,28.99843348,44.4203548
2389,1,30.37301815,44.76364794
2390,1,30.06915034,45.44369745
2391,1,30.24101493,44.65671372
2392,1,30.18806916,44.37166694
2393,1,29.8182715,45.39395764
2394,1,30.2985562,45.06938676
2395,1,30.10386701,44.53487062
2396,1,29.80290829,45.24850525
2397,1,29.84696406,44.79005428
2398,1,29.96451667,44.22337635
2399,1,30.15516921,44.31828156
2400,1,29.40052406,44.58253214
2401,1,30.59867442,44.88230874
2402,1,30.45517223,44.55298399
2403,1,29.9597292,44.88356768
2404,1,30.5289424,44.63341955
2405,1,29.87492463,44.26435153
2406,1,29.69042645,45.08582095
2407,1,29.74522784,44.14695565
2408,1,29.9684225,44.36784701
2409,1,30.17742347,45.10943961
2410,1,30.44990473,44.75832957
2411,1,30.37174138,45.05040173
2412,1,30.58684571,44.98973095
2413,1,29.06450678,44.54878869
2414,1,30.30232379,45.29352992
2415,1,29.8094366,44.43755437
2416,1,29.75618684,44.86860757
2417,1,29.3361044,44.28375635
2418,1,30.50710438,45.09689975
2419,1,29.66430341,44.9400599
2420,1,29.67257648,44.60717968
2421,1,30.25086586,45.03441779
2422,1,29.09510664,44.59132149
2423,1,29.76634201,44.18820102
2424,1,29.07808678,44.40082423
2425,1,29.44414856,44.36007497
2426,1,29.24225521,44.15744491
2427,1,30.4681031,44.87297441
2428,1,30.0936802,44.35602927
2429,1,29.27113535,44.1889347
2430,1,29.01040962,44.61334272
2431,1,30.46101166,44.52412605
2432,1,30.59676257,44.9351371
2433,1,30.27860285,44.67159824
2434,1,30.03525185,44.92633821
2435,1,30.28129449,44.4122001
2436,1,30.10474744,45.14188034
2437,1,30.21287441,45.1846393
2438,1,29.74031574,45.12811329
2439,1,30.20197262,44.43465023
2440,1,30.3657054,45.21964439
2441,1,29.97080209,44.46950711
2442,1,29.88380462,44.84727894
2443,1,29.17521109,44.60136443
2444,1,29.54768907,44.32657106
2445,1,29.73781226,45.18455584
2446,1,29.93110242,45.35522725
2447,1,29.92773913,44.40713955
2448,1,30.04230938,44.18421974
2449,1,30.57492886,44.68928084
2450,1,29.12128228,44.15488304
2451,1,29.83548622,44.37989894
2452,1,30.1943618,44.30342413
2453,1,29.4674251,44.08224661
2454,1,30.54365045,45.25593009
2455,1,29.46267599,44.38109495
2456,1,30.0326289,44.71606367
2457,1,30.45842735,45.27887777
2458,1,30.36498354,45.02827428
2459,1,30.34503508,45.3299905
2460,1,29.35519853,44.28017263
2461,1,29.07060951,44.52895704
2462,1,29.90783643,44.13916098
2463,1,29.6988581,44.83978657
2464,1,29.81998221,44.09489771
2465,1,30.29466014,45.32832313
2466,1,29.89139596,44.69673165
2467,1,29.56315957,44.6722231
2468,1,30.40926007,44.37449148
2469,1,30.25064353,44.90567291
2470,1,29.79955907,44.39146466
2471,1,30.25635315,44.30971377
2472,1,30.57049749,45.02191457
2473,1,29.61438736,44.07271103
2474,1,29.09538846,44.20401623
2475,1,29.89488352,44.17247008
2476,1,30.12558725,44.90348868
2477,1,30.31684581,44.77847243
2478,1,29.7986303,44.99580391
2479,1,29.7473705,44.93389101
2480,1,29.51290138,44.73372095
2481,1,30.0497335,44.5310065
2482,1,30.30511908,44.66365414
2483,1,29.66439293,44.17235532
2484,1,30.30651921,44.35777707
2485,1,29.68124354,44.44517768
2486,1,29.78930784,45.19647077
2487,1,29.9058671,44.70221714
2488,1,30.21757653,44.59771794
2489,1,29.37030593,44.43624127
2490,1,30.322607,44.79163067
2491,1,29.77467091,44.62647259
2492,1,29.33263118,44.47570547
2493,1,29.85749587,44.81305294
2494,1,30.56351014,44.869291
2495,1,29.93692752,44.51690987
2496,1,29.75871952,45.10066985
2497,1,29.27738662,44.17368947
2498,1,29.02005906,44.27628293
2499,1,30.22522856,44.31299455
2500,1,29.25294386,44.10980564
2501,1,30.55457922,45.20798545
2502,1,29.88630185,45.06645329
2503,1,29.68356864,44.91587769
2504,1,29.85544892,44.28927182
2505,1,30.21773324,44.29659685
2506,1,29.3166342,44.69714535
2507,1,29.82748596,44.90970626
2508,1,29.86314828,45.24166118
2509,1,29.71422376,45.10414
2510,1,29.32945939,44.15341473
2511,1,29.99223737,44.43520061
2512,1,29.73249623,44.91809742
2513,1,30.40760536,44.91518844
2514,1,30.10001918,44.59782879
2515,1,29.9217104,44.71694065
2516,1,30.455106,45.37107112
2517,1,30.21873975,44.42622673
2518,1,30.41223017,45.36350115
2519,1,29.58944714,44.79947465
2520,1,30.49042171,44.57384567
2521,1,29.1139381,44.497122
2522,1,29.67344265,44.86635786
2523,1,29.70894036,44.78588698
2524,1,29.91357656,44.77485478
2525,1,30.34849667,45.38724179
2526,1,29.26817989,44.70514741
2527,1,30.46305382,44.98437184
2528,1,30.06198624,44.44915022
2529,1,30.38252702,44.53211197
2530,1,29.98165601,44.69135431
2531,1,29.95257066,44.95679387
2532,1,30.12000538,45.04755795
2533,1,30.31239198,44.97027396
2534,1,30.43957177,44.65354193
2535,1,30.21989209,44.62132189
2536,1,30.32943909,44.409942
2537,1,30.2533926,44.23340894
2538,1,29.95482552,45.38337795
2539,1,30.23770016,45.39175423
2540,1,30.58273557,45.09219326
2541,1,29.68658152,44.75750006
2542,1,29.80424952,45.24201087
2543,1,30.30261241,45.25161597
2544,1,29.82611657,45.11602563
2545,1,29.88333396,45.32405634
2546,1,30.19348879,45.40992877
2547,1,30.08510883,44.82020959
2548,1,29.21676383,44.50670998
2549,1,30.12370785,45.47371943
2550,1,30.45913594,44.80550055
2551,1,30.53233992,45.09324527
2552,1,30.57184386,44.66356166
2553,1,29.92440554,44.10127206
2554,1,29.23583762,44.28830723
2555,1,30.10825229,44.25790171
2556,1,29.84174343,44.08719484
2557,1,30.4845495,44.65047316
2558,1,29.6171409,44.37493405
2559,1,28.93254814,44.34399195
2560,1,29.06948972,44.61492906
2561,1,29.48183376,44.19311891
2562,1,30.12739124,44.83106798
2563,1,29.60242556,44.54118981
2564,1,29.55475697,44.35559391
2565,1,29.91950091,44.09891107
2566,1,30.40296041,45.13402541
2567,1,29.34614985,44.5321392
2568,1,29.9177351,44.93563897
2569,1,29.88866106,44.29960137
2570,1,29.87772783,45.0872698
2571,1,30.30492927,44.94794755
2572,1,30.38209065,44.88552501
2573,1,29.96463161,45.3367963
2574,1,29.87744121,44.65729324
2575,1,30.4495764,44.65844001
2576,1,29.53140315,44.49848904
2577,1,29.68280127,44.30878967
2578,1,29.7671554,45.23833184
2579,1,30.24801431,45.03473683
2580,1,29.94888904,45.36693986
2581,1,30.60291492,44.64596429
2582,1,30.16645337,45.16875134
2583,1,28.94341692,44.57769146
2584,1,29.3657641,44.55509058
2585,1,30.40374659,44.749505
2586,1,29.78353108,44.53014008
2587,1,29.69653149,44.77312966
2588,1,28.8705433,44.3194149
2589,1,29.37071463,44.51061485
2590,1,30.29053144,45.37587938
2591,1,29.9955588,44.27246412
2592,1,29.03282391,44.33445926
2593,1,30.25129846,44.30397811
2594,1,29.33920769,44.48232901
2595,1,29.416371,44.7449352
2596,1,28.97705087,44.34862083
2597,1,29.15153664,44.75474744
2598,1,29.38919924,44.63725362
2599,1,28.94710288,44.36685454
2600,1,29.0635853,44.22255423
2601,1,29.66939815,44.30781357
2602,1,30.14408459,45.47030274
2603,1,29.94008985,44.24509731
2604,1,30.30898815,44.38370189
2605,1,30.53146669,44.53568114
2606,1,29.42175685,44.63198187
2607,1,30.36984653,44.53710512
2608,1,30.14741959,44.48839484
2609,1,29.94890054,44.24462609
2610,1,29.31080851,44.39738574
2611,1,30.46216419,44.45836641
2612,1,29.47194236,44.15628694
2613,1,29.73703388,44.55478624
2614,1,29.78982012,44.81918715
2615,1,29.94248532,45.05756274
2616,1,29.53805883,44.13871754
2617,1,28.90214057,44.53316567
2618,1,29.47929652,44.7272644
2619,1,29.9205419,44.35803132
2620,1,29.14122877,44.4950763
2621,1,30.13401679,44.48967259
2622,1,29.86267685,45.22464883
2623,1,30.26925824,45.16082026
2624,1,30.35757003,45.2396246
2625,1,29.07453822,44.35543141
2626,1,30.35550406,45.36411335
2627,1,30.13291748,45.19315708
2628,1,30.30382645,45.22498773
2629,1,28.82387015,44.33741557
2630,1,30.2583592,44.86123437
2631,1,30.40655242,44.8714824
2632,1,30.1194079,44.45402536
2633,1,29.81127493,44.80196234
2634,1,30.25460545,44.85498859
2635,1,29.34424981,44.22518956
2636,1,29.85393221,45.42946916
2637,1,29.06353971,44.64188622
2638,1,29.94844653,45.04051637
2639,1,30.22940318,45.17487572
2640,1,29.98769964,45.24623103
2641,1,29.65166826,44.17226538
2642,1,29.07706072,44.62477236
2643,1,30.52686228,44.73916396
2644,1,29.18474164,44.45927488
2645,1,29.9728471,45.11814628
2646,1,30.14491799,44.66969747
2647,1,30.2678107,44.41163171
2648,1,29.87426411,44.24366809
2649,1,30.37643584,44.89202271
2650,1,29.00267363,44.49067334
2651,1,29.88068189,44.40450767
2652,1,29.22638773,44.66733742
2653,1,29.73212086,44.05863575
2654,1,30.08227151,44.12837903
2655,1,30.12747917,44.64962001
2656,1,29.91572356,44.55940335
2657,1,30.20021623,45.33245432
2658,1,29.37940953,44.4100036
2659,1,29.89117848,44.85886119
2660,1,30.39208444,44.9285515
2661,1,29.30107458,44.50361045
2662,1,30.45424278,45.16246792
2663,1,30.29043304,44.56111611
2664,1,29.81513291,44.56511978
2665,1,30.29278034,44.90175945
2666,1,29.45016924,44.27488856
2667,1,30.5291826,44.87494759
2668,1,30.12261006,44.95711561
2669,1,30.22959222,45.00738538
2670,1,30.37128648,44.56034416
2671,1,29.95439497,44.66647173
2672,1,29.81177245,45.32323455
2673,1,28.97653861,44.52066284
2674,1,30.37130457,44.46245075
2675,1,29.48566899,44.80838832
2676,1,29.63874961,44.34781245
2677,1,29.83116831,44.9215012
2678,1,29.6779793,44.13206593
2679,1,30.54728001,44.62351014
2680,1,29.97307626,44.63156489
2681,1,30.35973356,45.15969479
2682,1,28.96206961,44.25362709
2683,1,29.86313874,44.35894794
2684,1,29.07987862,44.17844654
2685,1,29.58001712,44.23317689
2686,1,29.0999529,44.55772808
2687,1,30.38625749,44.42572216
2688,1,30.49566193,45.31599247
2689,1,30.4949628,45.19035709
2690,1,29.72113176,44.45281971
2691,1,30.4560225,45.37571339
2692,1,29.57656655,44.25505145
2693,1,30.42161258,44.68724904
2694,1,29.31727162,44.40479671
2695,1,29.42811138,44.37010702
2696,1,29.91546474,44.75423281
2697,1,29.2461531,44.19314908
2698,1,29.15784255,44.55192612
2699,1,30.47626092,44.71797626
2700,1,28.87347964,44.50312447
2701,1,29.90586527,45.15978693
2702,1,30.01775904,44.27087295
2703,1,30.2912439,44.86547554
2704,1,28.91905158,44.37143084
2705,1,30.16196046,44.91133831
2706,1,29.8124404,44.30633471
2707,1,29.15082879,44.45652391
2708,1,28.79002586,44.34465155
2709,1,30.08162363,45.29385442
2710,1,30.05783686,44.70304051
2711,1,30.48426845,44.77450762
2712,1,30.26096074,45.47924313
2713,1,29.98771256,45.48001155
2714,1,29.55769129,44.30924472
2715,1,30.59649996,44.64823573
2716,1,29.93343065,44.39370018
2717,1,29.17332352,44.60216346
2718,1,30.0351697,44.72385481
2719,1,29.34419791,44.48592259
2720,1,30.26092574,44.45083065
2721,1,30.4266803,44.69820627
2722,1,29.87239859,45.45484625
2723,1,30.36043137,45.07080519
2724,1,29.84873841,44.82596101
2725,1,30.43728253,45.36001745
2726,1,29.84219757,44.87035894
2727,1,29.33844723,44.4109769
2728,1,29.96310705,45.41272889
2729,1,30.42684375,44.85076264
2730,1,29.36471612,44.11627853
2731,1,29.41107544,44.18372988
2732,1,28.98123992,44.27656006
2733,1,29.67833357,44.14232648
2734,1,30.28582136,44.90595405
2735,1,30.38094205,44.70090897
2736,1,30.04673524,45.45996495
2737,1,29.15720156,44.63164086
2738,1,30.12135591,45.24263505
2739,1,30.04608659,44.27943823
2740,1,30.26322291,45.50068411
2741,1,30.54706429,44.73834956
2742,1,29.42887711,44.79570651
2743,1,29.58163145,44.83116519
2744,1,29.05465376,44.29495146
2745,1,29.64277078,44.34062383
2746,1,30.36093503,45.45794078
2747,1,30.44427133,45.23352825
2748,1,28.97538692,44.29546559
2749,1,29.9556711,44.54557365
2750,1,29.3120302,44.37532905
2751,1,30.28686456,44.96057524
2752,1,29.17714622,44.74884487
2753,1,30.07151512,45.00494107
2754,1,29.0516814,44.52900522
2755,1,30.40442632,44.75547422
2756,1,29.75354701,44.42944637
2757,1,30.14085157,45.30404499
2758,1,29.1980671,44.16603836
2759,1,29.93088339,44.55816585
2760,1,29.89033089,45.22473013
2761,1,30.1830589,44.3163313
2762,1,29.5947386,44.73419673
2763,1,29.35198451,44.43376138
2764,1,30.16149553,45.03714977
2765,1,30.31557877,45.50833354
2766,1,29.5578582,44.73728372
2767,1,29.48449877,44.80060321
2768,1,30.387175,44.69289679
2769,1,29.95567737,44.25837863
2770,1,29.32110002,44.67488536
2771,1,29.8359416,44.34445542
2772,1,30.15116444,44.56875595
2773,1,30.05088966,45.40182731
2774,1,29.30725856,44.41065416
2775,1,30.15220325,45.15188688
2776,1,29.68610749,45.07827793
2777,1,29.76004981,44.6448734
2778,1,30.02562234,44.56752216
2779,1,29.42500775,44.24276608
2780,1,30.27241867,45.37737022
2781,1,29.67386281,44.56166512
2782,1,29.6686689,44.95430331
2783,1,28.99062497,44.64933588
2784,1,29.02690365,44.64394121
2785,1,29.66905227,44.53636156
2786,1,29.3235199,44.55857054
2787,1,29.19759179,44.31543771
2788,1,29.98073982,44.81764394
2789,1,29.89472054,44.25423172
2790,1,30.0042574,44.23593951
2791,1,29.5144322,44.30455992
2792,1,29.93951403,45.4450527
2793,1,30.45444536,44.60511572
2794,1,30.51974484,45.06278171
2795,1,29.67531116,44.36441788
2796,1,29.47485718,44.4216035
2797,1,29.79735783,44.41223318
2798,1,29.04916277,44.69008087
2799,1,29.72906513,44.16895106
2800,1,29.85128663,44.87408403
2801,1,29.7778823,44.69589691
2802,1,30.19728811,45.08649817
2803,1,29.75083521,44.67675831
2804,1,30.45608141,44.73224271
2805,1,30.45755068,45.21203089
2806,1,29.38007633,44.51333089
2807,1,29.63453611,44.07468907
2808,1,30.16730325,45.06247537
2809,1,29.78488765,44.64369591
2810,1,30.15289931,44.59415914
2811,1,30.2003087,44.58505105
2812,1,29.52922493,44.35155323
2813,1,30.02601548,45.33945002
2814,1,30.51204374,45.00124388
2815,1,30.22054731,44.69049032
2816,1,29.48049436,44.72770255
2817,1,30.52385373,44.8254567
2818,1,29.78880204,44.24790287
2819,1,29.94347058,44.84185761
2820,1,30.13917071,44.55247546
2821,1,30.10809066,45.16892205
2822,1,29.96780669,44.96571965
2823,1,30.03454843,45.30497431
2824,1,30.60810501,45.11168535
2825,1,30.55310028,44.84949988
2826,1,30.05177815,45.07304911
2827,1,30.56310868,44.85065468
2828,1,29.83294951,44.94372861
2829,1,29.03178856,44.35126815
2830,1,30.44286179,44.89810325
2831,1,29.39052528,44.33597579
2832,1,29.75471414,44.4109688
2833,1,29.82270109,45.27678839
2834,1,29.58114404,44.07336627
2835,1,30.02344625,45.3111199
2836,1,30.43856632,45.34757218
2837,1,29.65099986,44.36395389
2838,1,29.67608084,44.81369699
2839,1,29.85287738,44.23448477
2840,1,30.43422091,45.13135184
2841,1,30.28266931,44.93338051
2842,1,29.07633736,44.41742564
2843,1,30.2471378,45.30543002
2844,1,29.11916568,44.39708119
2845,1,29.50982163,44.11307336
2846,1,29.04999752,44.5156796
2847,1,29.30258781,44.10323682
2848,1,29.79010285,45.30182528
2849,1,29.24759929,44.70820177
2850,1,29.74839166,45.13397932
2851,1,29.7446712,44.50400499
2852,1,29.33428393,44.6827442
2853,1,30.304765,44.64649424
2854,1,30.0643741,45.36090166
2855,1,29.83146486,45.34596623
2856,1,30.10327774,45.26540279
2857,1,30.38822902,44.38888099
